Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
NURSA_Human_Endogenous_Complexome,BL1999 (DDB1),22/214,0.00298919,0.014462875,0,0,2.022217641,11.75465104,TOP2A;RBM39;XRCC6;NPM1;COPA;PNO1;ACTL6A;HNRNPU;DDX52;ELAVL1;RAB11A;GATAD2A;HNRNPK;ACTC1;PUF60;U2AF2;FUBP1;LMNA;EP400;MAGED2;UBA1;HNRNPC
NURSA_Human_Endogenous_Complexome,BL4731 (ATXN2),8/46,0.002994552,0.014462875,0,0,3.697233782,21.48448056,TOP2A;MCCC2;PCMT1;HNRNPK;LMNA;HNRNPU;DLST;DLAT
NURSA_Human_Endogenous_Complexome,SRC3 Wu (NCOA3),22/215,0.003164579,0.015242863,0,0,2.011632393,11.57842359,TOP2A;RBM39;NPM1;CPSF1;PNO1;NCOA3;ACTL6A;HNRNPU;FOXK2;GATAD2A;DNAJA1;HNRNPK;TCOF1;PUF60;EWSR1;SIN3A;PRC1;LMNA;DNAJB11;MAGED2;TAF6;MAD1L1
NURSA_Human_Endogenous_Complexome,BL8110 (RAD54L2),47/574,0.003190048,0.015324235,0,0,1.583103163,9.099232745,TOP2A;AKAP8L;HNRNPU;DLST;PEBP1;DDX41;ELAVL1;GOLGA4;TCOF1;PUF60;NTHL1;SIN3A;U2AF2;LMNA;EP400;ANXA7;AP3S1;BRD4;RBM17;RBM39;RFC3;XRCC6;NPM1;PNO1;IMP3;RPS5;ACTL6A;ANXA5;MBD2;CNOT10;DDX52;HNRNPAB;GATAD2A;PUM2;NUP93;EHD1;MED23;DNAJA1;HNRNPK;ACTC1;HEATR5A;UBE2S;OGDH;MAGED2;HNRNPC;MAD1L1;EIF3B
NURSA_Human_Endogenous_Complexome,CBC12 (MAP3K1),18/163,0.003226915,0.015459777,0,0,2.188091306,12.55139224,TOP2A;SS18;RFC3;NPM1;ACTL6A;HNRNPU;KLHL22;USP39;PCMT1;PRPF4;SART1;TBK1;PRPF6;HNRNPK;TCOF1;EWSR1;LMNA;MAD1L1
NURSA_Human_Endogenous_Complexome,BL2850 (MED28),20/189,0.003247794,0.015477898,0,0,2.087204351,11.95922019,TOP2A;XRCC6;ACTL6A;MBD2;HNRNPU;DDX52;MED16;GATAD2A;MED23;HNRNPK;GNL3L;MED24;TCOF1;PUF60;MED31;LMNA;TAF6;HNRNPC;DLAT;CCT7
NURSA_Human_Endogenous_Complexome,BL5418 (DLG5),32/354,0.00324802,0.015477898,0,0,1.758278126,10.07442328,TOP2A;SF3B2;HP1BP3;HNRNPU;DLST;ELAVL1;SART1;TCOF1;CAPZB;YWHAQ;U2AF2;LMNA;DLAT;BRD4;RBM17;RBM39;SEC13;NPM1;RFC3;CPSF1;WDR18;ACTL6A;ZFR;HNRNPAB;GATAD2A;TOX4;HNRNPK;PRPF6;EWSR1;OGDH;MAGED2;MAD1L1
NURSA_Human_Endogenous_Complexome,BL5726 (DFFA),7/37,0.003303059,0.015698316,0,0,4.095693928,23.39831533,TOP2A;PCMT1;DFFB;LMNA;HNRNPU;DLST;AP2B1
NURSA_Human_Endogenous_Complexome,BL6238 (TRERF1),27/284,0.003311892,0.015698544,0,0,1.856429077,10.60064744,TOP2A;SF3B2;HNRNPU;ETFA;USP39;PSMA7;TCOF1;PUF60;U2AF2;DLAT;CCT7;RBM39;XRCC6;RFC3;HNRNPA3;CPSF1;PNO1;DNTTIP1;DDX52;GATAD2A;SMU1;TOX4;DDX19A;HNRNPK;PRPF6;ACTC1;EWSR1
NURSA_Human_Endogenous_Complexome,BL1921 (KIAA1967),35/398,0.003366425,0.015914821,0,0,1.707016382,9.719587052,TOP2A;AKAP8L;AKAP8;MRPS31;HNRNPU;C3;PCMT1;GANAB;TCOF1;PUF60;YWHAQ;MB;U2AF2;LMNA;EP400;TGM3;RBM39;RFC3;HNRNPA3;XRCC6;NPM1;ACTL6A;ZFR;FGG;HNRNPAB;PDIA4;AIMP2;HNRNPK;ACTC1;EWSR1;FUBP1;DNAJA2;HNRNPC;P4HB;EIF3B
NURSA_Human_Endogenous_Complexome,BL7700 (ARHGAP29),15/126,0.003375573,0.01591596,0,0,2.379542464,13.54242874,TOP2A;XRCC6;NPM1;DOCK7;ANXA5;HNRNPU;DLST;SMC4;HNRNPK;ACTC1;TCOF1;LMNA;UBA1;DLAT;MAD1L1
NURSA_Human_Endogenous_Complexome,BL5138 (GSK3B),13/102,0.003404625,0.0159939,0,0,2.57024047,14.60570139,TOP2A;NPM1;ACTL6A;HNRNPU;DNAJA1;PCMT1;EXT2;GOLGA4;HNRNPK;FUBP1;LMNA;CTNNA1;DLAT
NURSA_Human_Endogenous_Complexome,BL1476 (PNKP),21/203,0.003410003,0.0159939,0,0,2.035528031,11.56392028,TOP2A;XRCC6;COPA;RFC3;ACTL6A;HNRNPU;PEBP1;PLA2G4A;DDX52;SND1;GANAB;HNRNPK;ACTC1;YWHAQ;PUF60;FUBP1;ARHGDIA;LMNA;UBA1;HNRNPC;CCT7
NURSA_Human_Endogenous_Complexome,BL2148 (TPR),14/114,0.003421038,0.01600365,0,0,2.464340505,13.9920606,TOP2A;RFC3;SF3B2;NPM1;HNRNPU;HNRNPAB;HNRNPK;ACTC1;TCOF1;PUF60;LMNA;EP400;HNRNPC;MAD1L1
NURSA_Human_Endogenous_Complexome,BL2153 (NEK7),11/79,0.003430348,0.016005305,0,0,2.844312445,16.14173929,TOP2A;DDX19A;RBM39;RFC3;SF3B2;NPM1;HNRNPK;ACTC1;TCOF1;LMNA;DDX52
NURSA_Human_Endogenous_Complexome,BL5026 (CHD3),18/164,0.003446401,0.016038328,0,0,2.172988617,12.32176879,TOP2A;RBM39;RFC3;NPM1;ACTL6A;MBD2;HNRNPU;DLST;DDX52;TRAK2;GATAD2A;GOLGA4;HNRNPK;TCOF1;PUF60;U2AF2;FUBP1;LMNA
NURSA_Human_Endogenous_Complexome,BL4237 (PPP2R1A),30/327,0.003457612,0.01604871,0,0,1.786142527,10.12238588,TOP2A;HNRNPU;ELAVL1;PUF60;NTHL1;U2AF2;LMNA;DLAT;CCT7;RBM39;XRCC6;NPM1;RFC3;NCBP1;ACTL6A;AIP;THOC3;CNOT10;DDX52;HNRNPAB;GATAD2A;ARFGAP2;DNAJA1;DDX19A;HNRNPK;ACTC1;HEATR5A;EWSR1;MAGED2;MAD1L1
NURSA_Human_Endogenous_Complexome,BL5856 (CDCA3),22/217,0.003541362,0.016394854,0,0,1.990787598,11.23450001,NPM1;RFC3;RNH1;NCBP1;AIP;SMC4;GATAD2A;DNAJA1;HNRNPK;EHD4;YWHAQ;PUF60;FUBP1;LMNA;EFHD2;MAGED2;ARHGEF1;CCT7;ABCF3;MAD1L1;HTATIP2;NCK1
NURSA_Human_Endogenous_Complexome,BL4398 (ARFGEF2),25/258,0.003590029,0.016577216,0,0,1.894821389,10.66707683,TOP2A;HNRNPU;SMC4;TCOF1;PUF60;LMNA;POLD2;CCT7;RBM39;NPM1;RFC3;PNO1;ACTL6A;DDX52;SND1;GATAD2A;DDX19A;HNRNPK;MED24;ACTC1;EWSR1;FUBP1;MAGED2;UBA1;MAD1L1
NURSA_Human_Endogenous_Complexome,BL5495 (RAD18),37/429,0.003623658,0.016652447,0,0,1.671637823,9.395057834,TOP2A;SF3B2;AKAP8L;HP1BP3;HNRNPU;USP39;GIGYF2;PCMT1;TCOF1;CAPZB;PUF60;U2AF2;PSMD2;LMNA;DLAT;CCT7;TGM3;RBM39;XRCC6;NPM1;ACTL6A;AIP;DDX52;HNRNPAB;GATAD2A;NUP93;MED23;DNAJA1;DDX19A;HNRNPK;PRPF6;ACTC1;GRB2;UBA1;HNRNPC;SOS2;MAD1L1
NURSA_Human_Endogenous_Complexome,BL8921 (RPS6KA1),12/91,0.003624959,0.016652447,0,0,2.671772506,15.0151271,TOP2A;PCMT1;NPM1;HNRNPK;VPS72;ACTR6;NFX1;ACTL6A;CRYZL1;LMNA;HNRNPU;YEATS4
NURSA_Human_Endogenous_Complexome,BL6699 (EIF3H),23/231,0.00364434,0.016698551,0,0,1.951682692,10.95787884,TOP2A;ACTR3;RBM17;XRCC6;NPM1;HNRNPU;SND1;HNRNPK;EIF2S3;ACTC1;MTHFD1;TCOF1;CAPZB;PUF60;MYL1;EWSR1;LMNA;MYO18A;UBA1;DLAT;CCT7;WRAP53;EIF3B
NURSA_Human_Endogenous_Complexome,BL1536 (TREX1),20/191,0.003663483,0.016743335,0,0,2.062572549,11.56967268,TOP2A;CPSF4;RBM39;RFC3;NPM1;HNRNPA3;PNO1;HNRNPU;DDX52;HNRNPAB;SMU1;PRPF6;HNRNPK;ACTC1;YWHAQ;TCOF1;EWSR1;PRC1;LMNA;MAD1L1
NURSA_Human_Endogenous_Complexome,BL8232 (TOP3A),18/165,0.003678122,0.016767357,0,0,2.158091406,12.09686414,TOP2A;CPSF4;RBM17;RBM39;RFC3;SF3B2;NPM1;ACTL6A;HNRNPU;DYNLL2;HNRNPK;ACTC1;TCOF1;PUF60;SIN3A;LMNA;MAD1L1;SF1
NURSA_Human_Endogenous_Complexome,BL360 (HLTF),14/115,0.003706193,0.016829659,0,0,2.439811427,13.65745447,TOP2A;RBM17;XRCC6;SF3B2;CUL3;ACTL6A;DDX41;DNAJA1;HNRNPK;ACTC1;TCOF1;NUF2;LMNA;HMG20B
NURSA_Human_Endogenous_Complexome,BL3961 (PES1),36/415,0.003710624,0.016829659,0,0,1.6818199,9.412397849,TOP2A;HNRNPU;DDX41;SMC4;ELAVL1;GOLGA4;TCOF1;PUF60;U2AF2;LMNA;LUC7L;CCT7;RBM6;RBM17;RBM39;RFC3;HNRNPA3;XRCC6;NPM1;RPS5;ACTL6A;ZFR;AIP;PLA2G4A;DDX52;HNRNPAB;GATAD2A;NUP93;DDX19A;HNRNPK;ACTC1;HEATR5A;EWSR1;MAGED2;MAD1L1;SF1
NURSA_Human_Endogenous_Complexome,BL2195 (USP4),24/245,0.003721513,0.016836311,0,0,1.917218925,10.72420389,TOP2A;RBM39;XRCC6;NPM1;RFC3;RPS5;ACTL6A;HP1BP3;HNRNPU;DDX52;ELAVL1;HNRNPAB;SND1;HNRNPK;GNL3L;ACTC1;TCOF1;PUF60;FUBP1;LMNA;EP400;UBA1;HNRNPC;MAD1L1
NURSA_Human_Endogenous_Complexome,BL2801 (CCNA1),16/140,0.003791449,0.017109393,0,0,2.272636575,12.66996479,TOP2A;RFC3;NPM1;HNRNPU;DDX52;SMC4;HNRNPK;GNL3L;ACTC1;TCOF1;U2AF2;OXCT1;PSMD2;DHX57;FAM53A;MAD1L1
NURSA_Human_Endogenous_Complexome,BL2030 (RFWD2),29/315,0.003806062,0.017123568,0,0,1.792369395,9.985576891,TOP2A;HNRNPU;SMC4;PCMT1;GOLGA4;TCOF1;PUF60;LMNA;MYO18A;EFHD2;HMG20B;DLAT;CCT7;XRCC6;NPM1;RFC3;ACTL6A;PLA2G4A;CNOT10;AP2B1;DDX52;DDX19A;HNRNPK;EHD4;EIF2S3;ACTC1;MAGED2;UBA1;PIK3AP1
NURSA_Human_Endogenous_Complexome,BL437 (NCOA2),28/301,0.00382182,0.017123568,0,0,1.812516709,10.09033238,TOP2A;SMARCD2;HNRNPU;SLC3A2;TANK;ELAVL1;PCMT1;TBK1;TCOF1;LMNA;RALY;IKBKE;RBM39;NPM1;RFC3;CIZ1;HNRNPA3;CPSF1;IMP3;ACTL6A;AP2B1;DDX52;DYNLL2;HNRNPAB;PRPF6;ACTC1;HNRNPC;EIF3B
NURSA_Human_Endogenous_Complexome,BL3893 (RAD9A),27/287,0.003823337,0.017123568,0,0,1.834713724,10.21317539,TOP2A;HNRNPU;DLST;SART1;TCOF1;PUF60;SIN3A;U2AF2;LMNA;RBM39;XRCC6;NPM1;RFC3;HNRNPA3;ACTL6A;ZFR;ZFC3H1;DDX52;HNRNPAB;GATAD2A;HNRNPK;ACTC1;EWSR1;PRC1;OGDH;MAGED2;MAD1L1
NURSA_Human_Endogenous_Complexome,BL2608 (HDAC1),32/358,0.003849492,0.01716256,0,0,1.736330576,9.653674998,TOP2A;MAX;HNRNPU;GPATCH1;FOXK2;ZMYM3;TCOF1;PUF60;SIN3A;U2AF2;LMNA;MED31;EP400;HMG20B;CCT7;RBM39;XRCC6;NPM1;RFC3;HNRNPA3;PNO1;RPS5;ACTL6A;MBD2;DNTTIP1;DDX52;HNRNPAB;GATAD2A;DNAJA1;HNRNPK;ACTC1;MAGED2
NURSA_Human_Endogenous_Complexome,BL7008 (ZNF768),10/69,0.003851252,0.01716256,0,0,2.978817508,16.56031025,TOP2A;RFC3;NPM1;HNRNPK;TCOF1;LMNA;HNRNPU;DLST;DLAT;HNRNPC
NURSA_Human_Endogenous_Complexome,BL2749 (SNW1),7/38,0.00386309,0.017172492,0,0,3.963364912,22.02159654,SPAG9;PCMT1;PTPN1;NPM1;HNRNPK;LMNA;MAD1L1
NURSA_Human_Endogenous_Complexome,a-USP9X (USP9X),17/153,0.003882056,0.017194936,0,0,2.202274859,12.2256872,SF3B2;HNRNPA3;AKAP8;MRPS31;HNRNPU;ELAVL1;HNRNPAB;PRPF4;HNRNPK;NME7;NFX1;LMNA;TUBGCP5;LEO1;RALY;HNRNPC;APPL2
NURSA_Human_Endogenous_Complexome,CBC194 (ERCC6L),20/192,0.003887383,0.017194936,0,0,2.050471461,11.38015551,TOP2A;RBM39;RFC3;NPM1;HNRNPA3;PNO1;HNRNPU;DDX52;AP2B1;APEH;RAB11A;PRPF6;HNRNPK;ACTC1;CAPZB;TCOF1;EWSR1;PRC1;LUC7L;MAD1L1
NURSA_Human_Endogenous_Complexome,BL2379 (RFWD3),12/92,0.00396842,0.017510041,0,0,2.638235294,14.58782458,TOP2A;FIG4;NPM1;HNRNPK;WDR70;PUF60;DOCK7;LMNA;HNRNPU;TMEM38B;DYNLL2;MAD1L1
NURSA_Human_Endogenous_Complexome,BL3106 (APC),29/316,0.003980677,0.01751451,0,0,1.786028337,9.870134506,TOP2A;COPA;HNRNPU;USP39;PCMT1;TCOF1;PUF60;U2AF2;OXCT1;LMNA;MLX;CTNNA1;MYO18A;CCT7;RBM39;XRCC6;NPM1;RFC3;HNRNPA3;DDX52;HNRNPAB;GATAD2A;DNAJA1;AIMP2;HNRNPK;ACTC1;EIF6;MAGED2;UBA1
NURSA_Human_Endogenous_Complexome,BL531 (MCM10),39/461,0.003989035,0.01751451,0,0,1.637216048,9.044318608,TOP2A;SF3B2;HNRNPU;USP39;SMC4;ELAVL1;TCOF1;CAPZB;SIN3A;U2AF2;LMNA;AP3S1;CCT7;OSBPL9;EIF2B4;RBM39;RFC3;HNRNPA3;XRCC6;NPM1;PNO1;ACTL6A;DDX52;DYNLL2;HNRNPAB;GATAD2A;ARFGAP2;PRPF4;HNRNPK;GNL3L;PRPF6;ACTC1;EWSR1;UBE2S;FUBP1;MAGED2;TAF6;HNRNPC;MAD1L1
NURSA_Human_Endogenous_Complexome,BL6524 (BRAF),14/116,0.004010409,0.017565197,0,0,2.415763312,13.33226457,TOP2A;RBM39;NPM1;ARAF;HNRNPU;DLST;DDX52;HNRNPK;TCOF1;FUBP1;UBA1;DLAT;RAF1;CCT7
NURSA_Human_Endogenous_Complexome,BL8333 (C1orf55),21/206,0.004049394,0.017666879,0,0,2.002198809,11.03048969,TOP2A;CSF1R;NPM1;RFC3;ACTL6A;ANXA5;HNRNPU;ELAVL1;DNAJA1;DDX19A;HNRNPK;PRPF6;PUF60;PSMD2;LMNA;DNAJA2;MAGED2;TAF6;KIF20A;MAD1L1;PDLIM7
NURSA_Human_Endogenous_Complexome,BL2132 (RBM15),23/233,0.004053397,0.017666879,0,0,1.932888589,10.64673694,TOP2A;RBM39;SF3B2;NPM1;RFC3;DNTTIP1;HNRNPU;GPS2;DDX52;MED16;ELAVL1;GATAD2A;MED23;SART1;HNRNPK;MED24;PRPF6;ACTC1;LMNA;MAGED2;CCT7;MAD1L1;BRD4
NURSA_Human_Endogenous_Complexome,SC-583 (CREBBP),16/141,0.004067727,0.017686202,0,0,2.25433552,12.40937494,TOP2A;CSF1R;RBM39;COPA;XRCC6;NPM1;ACTL6A;HNRNPU;FBXO21;DNAJA1;DDX19A;PRPF6;HNRNPK;TCOF1;U2AF2;LMNA
NURSA_Human_Endogenous_Complexome,BL2255 (PRKRIR),33/374,0.004111005,0.017830983,0,0,1.712073733,9.406283507,TOP2A;SF3B2;HNRNPU;USP39;ELAVL1;SART1;TCOF1;LMNA;EP400;CCT7;OSBPL9;CPSF4;ACTR2;RBM39;XRCC6;NPM1;RFC3;HNRNPA3;CPSF1;ACTL6A;DDX52;DYNLL2;HNRNPAB;GATAD2A;PRPF4;HNRNPK;PRPF6;ACTC1;MTHFD1;EWSR1;PRC1;UBA1;HNRNPC
NURSA_Human_Endogenous_Complexome,BL6425 (CCNH),24/247,0.00412425,0.017845121,0,0,1.899820882,10.43167151,TOP2A;RBM39;XRCC6;NPM1;MORC3;ACTL6A;HNRNPU;DDX52;SMC4;DYNLL2;ARFGAP2;MED23;PRPF4;DDX19A;HNRNPK;ACTC1;PUF60;U2AF2;LMNA;MAGED2;UBA1;DLAT;CCT7;MAD1L1
NURSA_Human_Endogenous_Complexome,BL1051 (N4BP2),19/180,0.00416851,0.017983993,0,0,2.080301686,11.40046232,MCCC2;TOP2A;SEC13;RFC3;NPM1;ACTL6A;PLEKHA5;HNRNPU;CLTA;PCMT1;GOLGA4;HNRNPK;EIF2S3;ACTC1;TCOF1;PUF60;LMNA;EP400;ARHGEF1
NURSA_Human_Endogenous_Complexome,BL5687 (ANKRD57),22/220,0.004176473,0.017983993,0,0,1.96030998,10.73914306,XRCC6;RNH1;PSMD11;ACTL6A;AKAP8L;AIP;AP2B1;SMC4;NUP93;DNAJA1;DDX19A;HNRNPK;PUF60;LMNA;CTNNA1;EFHD2;ANXA7;MAGED2;TRIM27;ACO2;CCT7;MAD1L1
NURSA_Human_Endogenous_Complexome,BL2120 (MYST1),9/59,0.00422904,0.018166572,0,0,3.162067039,17.28316378,TOP2A;PCMT1;G6PD;BCLAF1;NPM1;HNRNPK;TCOF1;LMNA;UBA1
NURSA_Human_Endogenous_Complexome,BL9016 (SP3),10/70,0.004280204,0.018301818,0,0,2.929015222,15.97413036,TOP2A;PCMT1;NPM1;XRCC6;ZFR;ACTL6A;LMNA;HNRNPU;DLAT;MAD1L1
NURSA_Human_Endogenous_Complexome,BL1354 (FUS),33/375,0.004281007,0.018301818,0,0,1.706975773,9.309106716,TOP2A;SF3B2;HP1BP3;HNRNPU;USP39;ELAVL1;TCOF1;PUF60;U2AF2;LMNA;LUC7L;CCT7;RBM17;RBM39;XRCC6;NPM1;RFC3;HNRNPA3;ACTL6A;AIP;HNRNPAB;TOX4;ACAP3;HNRNPK;ACTC1;EIF6;EWSR1;EIF3G;MAGED2;UBA1;TAF6;HNRNPC;P4HB
NURSA_Human_Endogenous_Complexome,SC-8002 (ESR1),30/332,0.004305259,0.018361569,0,0,1.756098942,9.567083102,TOP2A;SMARCD2;HNRNPU;ELAVL1;TCOF1;PUF60;U2AF2;LMNA;LONP1;LUC7L;SS18;RBM39;XRCC6;NPM1;RFC3;HNRNPA3;NCOA3;ACTL6A;ZFR;DDX52;HNRNPAB;GATAD2A;DNAJA1;HNRNPK;PRPF6;ACTC1;MAGED2;UBA1;HNRNPC;RBM45
NURSA_Human_Endogenous_Complexome,BL2269 (TDP1),14/117,0.004334601,0.018442696,0,0,2.39218215,13.01616366,TOP2A;HNRNPU;DDX41;SMC4;GIGYF2;DDX19A;SEC23IP;HNRNPK;PUF60;LMNA;MAGED2;KIF20A;CCT7;MAD1L1
NURSA_Human_Endogenous_Complexome,BL8641 (MINK1),20/194,0.004369374,0.018546488,0,0,2.026686563,11.01126271,TOP2A;RBM17;RBM39;SF3B2;RFC3;HNRNPU;DDX41;USP39;DNAJA1;PRPF4;SART1;HNRNPK;PRPF6;TCOF1;YWHAQ;PUF60;LMNA;TAF6;ABCF3;MAD1L1
NURSA_Human_Endogenous_Complexome,BL7766 (MAPK3),13/105,0.004380954,0.018551574,0,0,2.486032101,13.50036961,TOP2A;XRCC6;NPM1;HNRNPU;DLST;PJA2;PCMT1;ESRP2;LMNA;OGDH;DLAT;MAD1L1;MAPK3
NURSA_Human_Endogenous_Complexome,BL3631 (KDM2A),22/221,0.004408189,0.018594118,0,0,1.950354979,10.57929353,TOP2A;XRCC6;NPM1;KDM2A;ACTL6A;DLST;DDX52;SMC4;ELAVL1;GIGYF2;HNRNPK;ACTC1;TCOF1;YWHAQ;PUF60;U2AF2;LMNA;OGDH;HNRNPC;DLAT;CCT7;MAD1L1
NURSA_Human_Endogenous_Complexome,BL9499 (EYA4),17/155,0.004432621,0.018594118,0,0,2.17012671,11.75940488,TOP2A;XRCC6;SEC13;RFC3;SF3B2;NPM1;ACTL6A;HNRNPU;PCMT1;AIMP2;SEC23IP;HNRNPK;FUBP1;LMNA;UBA1;MAD1L1;EIF4G2
NURSA_Human_Endogenous_Complexome,BL8209 (UTP3),17/155,0.004432621,0.018594118,0,0,2.17012671,11.75940488,MCCC2;TOP2A;ACTL6A;MBD2;DNTTIP1;ZFC3H1;HNRNPU;DLST;GATAD2A;PCMT1;TCOF1;SIN3A;LMNA;HMG20B;DLAT;MAD1L1;TLR2
NURSA_Human_Endogenous_Complexome,BL7902 (POLK),17/155,0.004432621,0.018594118,0,0,2.17012671,11.75940488,TOP2A;RFC3;PSMD11;AKAP8L;ACTL6A;HNRNPU;YEATS4;DYNLL2;HNRNPK;ACTC1;TCOF1;VPS72;PRC1;PSMD2;EP400;BRD8;CCT7
NURSA_Human_Endogenous_Complexome,BL2467 (SEC16A),18/168,0.004451861,0.018608707,0,0,2.114591549,11.4493146,TOP2A;XRCC6;SEC13;RFC3;CPSF1;AKAP8L;AKAP8;HNRNPU;SLAIN2;PRPF6;HNRNPK;CAPZB;EWSR1;LMNA;ATG2A;MAGED2;TRIM27;MAD1L1
NURSA_Human_Endogenous_Complexome,BL5892 (MAP4K4),33/376,0.004456926,0.018608707,0,0,1.701907539,9.212929332,TOP2A;HNRNPU;DLST;TNFAIP1;SMC4;GIGYF2;PUF60;LMNA;EFHD2;ANXA7;DLAT;CCT7;RBM39;XRCC6;NPM1;RFC3;ACTL6A;DYNLL2;GATAD2A;ARFGAP2;DNAJA1;AIMP2;DDX19A;HNRNPK;EHD4;ACTC1;HEATR5A;UBE2S;FUBP1;OGDH;MAGED2;UBA1;MAD1L1
NURSA_Human_Endogenous_Complexome,BL9055 (CUL2),7/39,0.00449228,0.01865834,0,0,3.839306459,20.7529677,TOP2A;PCMT1;XRCC6;LMNA;HNRNPU;DLST;DLAT
NURSA_Human_Endogenous_Complexome,BL-ATM (ATM),23/235,0.004500137,0.01865834,0,0,1.914449092,10.34500803,TOP2A;XRCC6;RFC3;ZFR;AIP;HNRNPU;DDX52;HNRNPAB;GATAD2A;C3;DNAJA1;DDX19A;HNRNPK;PRPF6;ACTC1;YWHAQ;PUF60;LMNA;EP400;TUBGCP5;MAGED2;CCT7;MAD1L1
NURSA_Human_Endogenous_Complexome,CBC41 (NAT10),23/235,0.004500137,0.01865834,0,0,1.914449092,10.34500803,TOP2A;RBM39;SF3B2;NPM1;RFC3;USP34;CXXC1;HNRNPU;GATAD2A;PCMT1;SART1;PRPF6;ACTC1;TCOF1;PUF60;EWSR1;PACS1;MB;U2AF2;PRC1;LMNA;EP400;KIFC3
NURSA_Human_Endogenous_Complexome,BL2131 (RBM15),21/208,0.00452876,0.018733552,0,0,1.980573431,10.68976302,TOP2A;RBM39;NPM1;RFC3;NCBP1;ACTL6A;HP1BP3;ZFC3H1;HNRNPU;HNRNPAB;GATAD2A;HNRNPK;ACTC1;TCOF1;EWSR1;U2AF2;LMNA;HMG20B;MAGED2;HNRNPC;MAD1L1
NURSA_Human_Endogenous_Complexome,BL9428 (C7orf20),15/130,0.004542132,0.018745473,0,0,2.29628725,12.38699727,TOP2A;RFC3;NPM1;ACTL6A;RECQL;ZFC3H1;HNRNPU;USP39;PCMT1;PRPF4;SART1;PRPF6;HNRNPK;LMNA;MAD1L1
NURSA_Human_Endogenous_Complexome,BL3463 (CASC5),24/249,0.004562837,0.018787533,0,0,1.882732137,10.14756988,TOP2A;RBM39;SF3B2;NPM1;PNO1;ACTL6A;ZFR;AIP;HNRNPU;DDX52;ELAVL1;ARFGAP2;HNRNPK;ACTC1;TCOF1;PUF60;EWSR1;SIN3A;PSMD2;LMNA;SLC39A6;MAGED2;CCT7;MAD1L1
NURSA_Human_Endogenous_Complexome,BL2730 (SIN3A),25/263,0.004599605,0.018822819,0,0,1.8545178,9.980615635,TOP2A;DCTN4;HNRNPU;FOXK2;SMC4;TCOF1;CAPZB;PUF60;SIN3A;U2AF2;PSMD2;LMNA;CCT7;RBM39;XRCC6;NPM1;RFC3;ACTL6A;DDX52;ARFGAP2;HNRNPK;PRPF6;FUBP1;MAGED2;MAD1L1
NURSA_Human_Endogenous_Complexome,BL2227 (FIGNL1),25/263,0.004599605,0.018822819,0,0,1.8545178,9.980615635,TOP2A;SF3B2;AKAP8;HNRNPU;DLST;TCOF1;CAPZB;LMNA;DLAT;ACTR2;RBM39;XRCC6;RFC3;PNO1;ACTL6A;CNOT10;AP2B1;DDX52;HNRNPAB;HNRNPK;ACTC1;EWSR1;OGDH;MAGED2;HNRNPC
NURSA_Human_Endogenous_Complexome,BL735 (TERF2IP),35/406,0.004609593,0.018822819,0,0,1.669487253,8.981199971,TOP2A;SF3B2;COPA;HNRNPU;YEATS4;PCMT1;TCOF1;PUF60;VPS72;SIN3A;U2AF2;LMNA;CTNNA1;EP400;BRD8;CCT7;RBM39;RFC3;HNRNPA3;XRCC6;NPM1;KDM2A;ACTR6;ACTL6A;DDX52;HNRNPAB;SND1;GATAD2A;TOX4;DDX19A;HNRNPK;ACTC1;UBA1;P4HB;MAD1L1
NURSA_Human_Endogenous_Complexome,BL2453 (ZFPM2),26/277,0.004613539,0.018822819,0,0,1.829261949,9.839160972,TOP2A;AKAP8L;HNRNPU;TCOF1;PUF60;SIN3A;LMNA;EP400;AP3S1;CCT7;RBM39;RFC3;PNO1;ACTL6A;CNOT10;DDX52;GTF2F1;GATAD2A;DDX19A;HNRNPK;ACTC1;HEATR5A;EWSR1;PITPNM2;MAGED2;MAD1L1
NURSA_Human_Endogenous_Complexome,CBC52 (NAT13),22/222,0.004650501,0.018930399,0,0,1.940499529,10.42199677,TOP2A;RBM39;XRCC6;SF3B2;NPM1;RFC3;CIZ1;HNRNPA3;PARP4;PNO1;DNTTIP1;HNRNPU;SENP3;IRGM;TOX4;SART1;PRPF6;TCOF1;SIN3A;U2AF2;PRC1;TAF6
NURSA_Human_Endogenous_Complexome,BL3121 (SMEK1),29/320,0.00474833,0.019284693,0,0,1.761099917,9.421818341,TOP2A;SF3B2;COPA;HNRNPU;USP39;PCMT1;DNPEP;TCOF1;YWHAQ;PUF60;U2AF2;PSMD2;LMNA;EP400;DLAT;RBM39;NPM1;RFC3;ACTL6A;DDX52;NUP93;PSMA3;HNRNPK;PRPF6;ACTC1;PSMA1;MAGED2;UBA1;TAF6
NURSA_Human_Endogenous_Complexome,BL2133 (SSBP3),24/250,0.00479632,0.019435427,0,0,1.874301186,10.00859286,SRPK2;TOP2A;RBM39;XRCC6;RFC3;LDB1;PNO1;ACTL6A;HP1BP3;RECQL;HNRNPU;DDX52;ELAVL1;GATAD2A;DNAJA1;DDX19A;HNRNPK;ACTC1;TCOF1;PUF60;LMNA;MAGED2;TAF6;MAD1L1
