Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2025	Transmembrane Receptor Protein Tyrosine Kinase Activity (GO:0004714)	8/50	5.093131e-03	2.873375e-01	0	0	3.344408e+00	1.765801e+01	NRP1;PDGFRA;CSF1R;NTRK3;TIE1;ERBB2;TEK;FGFR2
GO_Molecular_Function_2025	Aldehyde Dehydrogenase [NAD(P)+] Activity (GO:0004030)	4/14	5.527911e-03	2.878766e-01	0	0	7.009082e+00	3.643283e+01	ALDH3A2;ALDH1A3;ALDH1A1;ALDH9A1
GO_Molecular_Function_2025	siRNA Binding (GO:0035197)	3/8	7.220438e-03	3.117529e-01	0	0	1.050667e+01	5.180669e+01	FMR1;ARB2A;TARBP2
GO_Molecular_Function_2025	rRNA Binding (GO:0019843)	7/43	7.804518e-03	3.117529e-01	0	0	3.411994e+00	1.655859e+01	NPM1;RPS5;MRPL16;GTF3A;MDM2;SBDS;RPF2
GO_Molecular_Function_2025	Regulatory RNA Binding (GO:0061980)	7/43	7.804518e-03	3.117529e-01	0	0	3.411994e+00	1.655859e+01	FMR1;TUT4;HNRNPU;ARB2A;ELAVL1;TARBP2;PUM2
GO_Molecular_Function_2025	pre-mRNA Binding (GO:0036002)	6/33	7.828358e-03	3.117529e-01	0	0	3.897658e+00	1.890365e+01	SLBP;U2AF2;TRA2B;HNRNPU;TARBP2;RBM22
GO_Molecular_Function_2025	4 Iron, 4 Sulfur Cluster Binding (GO:0051539)	4/16	9.218552e-03	3.467200e-01	0	0	5.840284e+00	2.737071e+01	DPH1;EXO5;ACO2;SDHB
GO_Molecular_Function_2025	Nuclear Thyroid Hormone Receptor Binding (GO:0046966)	5/26	1.172147e-02	4.176546e-01	0	0	4.173514e+00	1.855683e+01	MED24;NCOA3;TRIP6;BRD8;MED16
GO_Molecular_Function_2025	Disordered Domain Specific Binding (GO:0097718)	4/18	1.422122e-02	4.598152e-01	0	0	5.005428e+00	2.128819e+01	DFFB;NCOA3;FKBP8;MDM2
GO_Molecular_Function_2025	Platelet-Derived Growth Factor Binding (GO:0048407)	3/10	1.426310e-02	4.598152e-01	0	0	7.503968e+00	3.189246e+01	PDGFRA;COL5A1;COL4A1
GO_Molecular_Function_2025	N6-methyladenosine-containing RNA Reader Activity (GO:1990247)	3/11	1.883326e-02	5.510296e-01	0	0	6.565625e+00	2.607952e+01	YTHDF1;YTHDF2;HNRNPC
GO_Molecular_Function_2025	Toll-like Receptor Binding (GO:0035325)	3/11	1.883326e-02	5.510296e-01	0	0	6.565625e+00	2.607952e+01	TOLLIP;TLR6;TLR2
GO_Molecular_Function_2025	Poly-Purine Tract Binding (GO:0070717)	5/30	2.125811e-02	5.510296e-01	0	0	3.505009e+00	1.349785e+01	PAN3;FMR1;HNRNPU;RBMS1;RBMS2
GO_Molecular_Function_2025	Protein Serine/Threonine Phosphatase Inhibitor Activity (GO:0004865)	3/12	2.411721e-02	5.510296e-01	0	0	5.835802e+00	2.173737e+01	PPP1R14B;PPP1R8;TPRN
GO_Molecular_Function_2025	Histone Demethylase Activity (GO:0032452)	4/21	2.446371e-02	5.510296e-01	0	0	4.121463e+00	1.529295e+01	KDM4B;KDM2A;KDM4C;KDM1B
GO_Molecular_Function_2025	Cholesterol Binding (GO:0015485)	7/54	2.573884e-02	5.510296e-01	0	0	2.611920e+00	9.558983e+00	SCARB2;STARD3;STARD3NL;NPC1;SOAT1;OSBPL2;NR1H3
GO_Molecular_Function_2025	Vascular Endothelial Growth Factor Receptor Activity (GO:0005021)	2/5	2.625559e-02	5.510296e-01	0	0	1.166451e+01	4.245737e+01	NRP1;PDGFRA
GO_Molecular_Function_2025	aminoacyl-tRNA Editing Activity (GO:0002161)	2/5	2.625559e-02	5.510296e-01	0	0	1.166451e+01	4.245737e+01	LARS1;TARS2
GO_Molecular_Function_2025	Ceramide 1-Phosphate Binding (GO:1902387)	2/5	2.625559e-02	5.510296e-01	0	0	1.166451e+01	4.245737e+01	GLTP;PLA2G4A
GO_Molecular_Function_2025	Cytochrome-B5 Reductase Activity, Acting on NAD(P)H (GO:0004128)	2/5	2.625559e-02	5.510296e-01	0	0	1.166451e+01	4.245737e+01	NQO1;CYB5R3
GO_Molecular_Function_2025	Phospholipase D Activity (GO:0004630)	2/5	2.625559e-02	5.510296e-01	0	0	1.166451e+01	4.245737e+01	PLD3;PLD2
GO_Molecular_Function_2025	Sterol Binding (GO:0032934)	8/67	2.776027e-02	5.510296e-01	0	0	2.378620e+00	8.525331e+00	SCARB2;OSBPL9;STARD3;STARD3NL;NPC1;SOAT1;OSBPL2;NR1H3
GO_Molecular_Function_2025	poly(U) RNA Binding (GO:0008266)	4/22	2.865299e-02	5.510296e-01	0	0	3.892287e+00	1.382734e+01	FMR1;RBMS1;HNRNPC;RBMS2
GO_Molecular_Function_2025	Ribosome Binding (GO:0043022)	10/93	2.880571e-02	5.510296e-01	0	0	2.114778e+00	7.501501e+00	NPM1;YTHDF1;DNPEP;NCLN;NEMF;EIF6;FMR1;IFRD2;LONP1;SBDS
GO_Molecular_Function_2025	U6 snRNA Binding (GO:0017070)	3/13	3.011535e-02	5.510296e-01	0	0	5.251944e+00	1.839609e+01	PRPF4;LSM4;RBM22
GO_Molecular_Function_2025	Long-Chain Fatty Acid Transmembrane Transporter Activity (GO:0005324)	3/13	3.011535e-02	5.510296e-01	0	0	5.251944e+00	1.839609e+01	FABP4;MFSD2A;SLC27A4
GO_Molecular_Function_2025	Protein Kinase A Regulatory Subunit Binding (GO:0034237)	4/23	3.324176e-02	5.595378e-01	0	0	3.687235e+00	1.255116e+01	AKAP8L;AKAP8;AKAP7;PJA2
GO_Molecular_Function_2025	Ubiquitin-Like Protein Conjugating Enzyme Binding (GO:0044390)	5/34	3.479142e-02	5.595378e-01	0	0	3.020920e+00	1.014541e+01	RNF14;TOLLIP;RNF217;AUP1;RNF185
GO_Molecular_Function_2025	Histone H4 Methyltransferase Activity (GO:0140939)	3/14	3.682103e-02	5.595378e-01	0	0	4.774242e+00	1.576305e+01	SETD4;PRMT7;KMT5C
GO_Molecular_Function_2025	Muscle Alpha-Actinin Binding (GO:0051371)	3/14	3.682103e-02	5.595378e-01	0	0	4.774242e+00	1.576305e+01	PDLIM3;PDLIM7;NOL6
GO_Molecular_Function_2025	Sphingosine-1-Phosphate Phosphatase Activity (GO:0042392)	2/6	3.798405e-02	5.595378e-01	0	0	8.747919e+00	2.861085e+01	PLPP7;PLPP2
GO_Molecular_Function_2025	Tumor Necrosis Factor Binding (GO:0043120)	2/6	3.798405e-02	5.595378e-01	0	0	8.747919e+00	2.861085e+01	TANK;TNFRSF1A
GO_Molecular_Function_2025	RNA Polymerase II C-terminal Domain Binding (GO:0099122)	2/6	3.798405e-02	5.595378e-01	0	0	8.747919e+00	2.861085e+01	LEO1;HNRNPU
GO_Molecular_Function_2025	Aryl Hydrocarbon Receptor Binding (GO:0017162)	2/6	3.798405e-02	5.595378e-01	0	0	8.747919e+00	2.861085e+01	TBP;TAF6
GO_Molecular_Function_2025	poly(A) Binding (GO:0008143)	4/24	3.823381e-02	5.595378e-01	0	0	3.502688e+00	1.143290e+01	PAN3;HNRNPU;RBMS1;RBMS2
GO_Molecular_Function_2025	Pentosyltransferase Activity (GO:0016763)	5/35	3.884531e-02	5.595378e-01	0	0	2.920068e+00	9.484871e+00	PARP4;NAMPT;PPY;TSPAN32;SIRT3
GO_Molecular_Function_2025	Fatty Acid Transmembrane Transporter Activity (GO:0015245)	3/15	4.422157e-02	5.788043e-01	0	0	4.376157e+00	1.364723e+01	FABP4;MFSD2A;SLC27A4
GO_Molecular_Function_2025	Ribosomal Large Subunit Binding (GO:0043023)	3/15	4.422157e-02	5.788043e-01	0	0	4.376157e+00	1.364723e+01	NPM1;EIF6;NEMF
GO_Molecular_Function_2025	Protein Kinase Binding (GO:0019901)	38/527	4.455916e-02	5.788043e-01	0	0	1.370366e+00	4.263124e+00	TOP2A;BECN1;PTPRR;CDKN1B;RNF13;MAML1;PEBP1;TANK;ELAVL1;UFL1;HINT1;PRKAR2B;TRIM5;RNF138;CDK5RAP1;SLC12A6;FBXO7;SPAG9;PTPN1;NPM1;ACE;DUSP3;PIH1D1;NCOA3;CAVIN3;IRGM;TPCN2;PJA2;WARS1;DHDDS;PTPRC;PRC1;TAOK2;RHOJ;CKS2;HCLS1;GRB2;KIF20A
GO_Molecular_Function_2025	Transmembrane Receptor Protein Kinase Activity (GO:0019199)	5/37	4.778319e-02	5.788043e-01	0	0	2.737274e+00	8.324272e+00	PDGFRA;NTRK3;TIE1;ERBB2;TEK
GO_Molecular_Function_2025	RNA Polymerase II-specific DNA-binding Transcription Factor Binding (GO:0061629)	19/232	4.795224e-02	5.788043e-01	0	0	1.568075e+00	4.763106e+00	PSMD10;HES6;SP100;NPM1;TBP;HDAC3;SETD6;NCOA3;GATA2;DNAJA1;COMMD8;TTC8;TBK1;SOX17;SIN3A;HCLS1;FIZ1;TAF6;BBS4
GO_Molecular_Function_2025	Protein Tyrosine Kinase Activity (GO:0004713)	10/102	4.950182e-02	5.788043e-01	0	0	1.906986e+00	5.731915e+00	PDGFRA;CSF1R;ZAP70;NTRK3;TIE1;ERBB2;TEK;CLK3;FGFR2;JAK1
GO_Molecular_Function_2025	Calcium-Independent Phospholipase A2 Activity (GO:0047499)	2/7	5.129728e-02	5.788043e-01	0	0	6.997965e+00	2.078478e+01	PLA2G4A;PLA2G7
GO_Molecular_Function_2025	Histone H4K20 Methyltransferase Activity (GO:0042799)	2/7	5.129728e-02	5.788043e-01	0	0	6.997965e+00	2.078478e+01	SETD4;KMT5C
GO_Molecular_Function_2025	Hydroxymethyl-, Formyl- and Related Transferase Activity (GO:0016742)	2/7	5.129728e-02	5.788043e-01	0	0	6.997965e+00	2.078478e+01	SHMT1;GART
GO_Molecular_Function_2025	Nitrite Reductase Activity (GO:0098809)	2/7	5.129728e-02	5.788043e-01	0	0	6.997965e+00	2.078478e+01	CYB5R3;MB
GO_Molecular_Function_2025	Oxidoreductase Activity, Acting on the Aldehyde or Oxo Group of Donors, Disulfide as Acceptor (GO:0016624)	2/7	5.129728e-02	5.788043e-01	0	0	6.997965e+00	2.078478e+01	BCKDHB;OGDH
GO_Molecular_Function_2025	poly(G) Binding (GO:0034046)	2/7	5.129728e-02	5.788043e-01	0	0	6.997965e+00	2.078478e+01	FMR1;HNRNPU
GO_Molecular_Function_2025	Retinal Dehydrogenase Activity (GO:0001758)	2/7	5.129728e-02	5.788043e-01	0	0	6.997965e+00	2.078478e+01	ALDH1A3;ALDH1A1
GO_Molecular_Function_2025	Kinase Inhibitor Activity (GO:0019210)	5/38	5.267080e-02	5.794779e-01	0	0	2.654186e+00	7.813111e+00	CDKN1C;NPM1;CDKN1B;WARS1;NCK1
GO_Molecular_Function_2025	Receptor Tyrosine Kinase Binding (GO:0030971)	7/63	5.320831e-02	5.794779e-01	0	0	2.191101e+00	6.427685e+00	PTPN1;DUSP3;ANGPT2;PITPNM2;ERBB2;FIZ1;NCK1
GO_Molecular_Function_2025	Kinase Binding (GO:0019900)	34/472	5.556393e-02	5.794779e-01	0	0	1.367438e+00	3.952199e+00	BECN1;PTPRR;SP100;CDKN1B;MAML1;PEBP1;PTPN22;TANK;ELAVL1;UFL1;TRIM5;RNF138;CDK5RAP1;SLC12A6;FBXO7;PTPN1;NPM1;DUSP3;PIH1D1;NCOA3;IRGM;TPCN2;WARS1;DHDDS;PTPRC;PRC1;TOLLIP;TRIP6;RHOJ;CKS2;HCLS1;GRB2;KIF20A;CNOT9
GO_Molecular_Function_2025	Epidermal Growth Factor Receptor Binding (GO:0005154)	4/27	5.563673e-02	5.794779e-01	0	0	3.045332e+00	8.797695e+00	HIP1;GRB2;CNOT9;EREG
GO_Molecular_Function_2025	Phosphatidylinositol-4-Phosphate Binding (GO:0070273)	4/27	5.563673e-02	5.794779e-01	0	0	3.045332e+00	8.797695e+00	GSDMD;PLEKHA5;LANCL2;PLA2G4A
GO_Molecular_Function_2025	Ubiquitin Protein Ligase Binding (GO:0031625)	21/268	5.764852e-02	5.844270e-01	0	0	1.494659e+00	4.264846e+00	RNF31;BECN1;CDKN1B;CUL3;GLMN;LAPTM5;CUL1;CXCR4;UBE2G1;PTPN22;AUP1;TANK;DNAJA1;PSMA3;PRKAR2B;MDM2;FBXO7;IKBKE;BLZF1;JAK1;WRAP53
GO_Molecular_Function_2025	Hydrolase Activity, Acting on Carbon-Nitrogen (But Not Peptide) Bonds, in Linear Amides (GO:0016811)	5/39	5.783842e-02	5.844270e-01	0	0	2.575985e+00	7.341820e+00	HINT1;HDAC3;NADSYN1;NIT2;DARS1
GO_Molecular_Function_2025	Protein Phosphatase Binding (GO:0019903)	11/120	6.075940e-02	5.852228e-01	0	0	1.770574e+00	4.959082e+00	IGBP1;TBK1;CDKN1B;BOD1;DYNLT4;GTF2F1;ARPP19;IKBKE;TANK;JAK1;TPRN
GO_Molecular_Function_2025	Phosphoric Ester Hydrolase Activity (GO:0042578)	6/52	6.087755e-02	5.852228e-01	0	0	2.285455e+00	6.396738e+00	ARMT1;DUSP3;PTPMT1;PXYLP1;PTPN22;SMPDL3A
GO_Molecular_Function_2025	Phosphatidylinositol-5-Phosphate Binding (GO:0010314)	3/17	6.103187e-02	5.852228e-01	0	0	3.750595e+00	1.048801e+01	PLEKHA5;LANCL2;PLA2G4A
GO_Molecular_Function_2025	Ubiquitin Conjugating Enzyme Binding (GO:0031624)	4/28	6.223936e-02	5.852228e-01	0	0	2.918289e+00	8.103409e+00	RNF14;TOLLIP;RNF217;AUP1
GO_Molecular_Function_2025	NF-kappaB Binding (GO:0051059)	4/28	6.223936e-02	5.852228e-01	0	0	2.918289e+00	8.103409e+00	COMMD8;NPM1;HDAC3;SETD6
GO_Molecular_Function_2025	Adenyl Ribonucleotide Binding (GO:0032559)	24/318	6.355398e-02	5.878283e-01	0	0	1.435548e+00	3.956176e+00	SRPK2;ABCA2;RTEL1;PXK;RRM1;ACSS2;ABCB6;HNRNPU;SMC4;CLPX;SEC14L2;ZAP70;ACTC1;MTHFD1L;PRKAR2B;LONP1;MYO18A;LANCL2;MTREX;ABCE1;CARS2;ABCF3;PDK2;RAPGEF4
GO_Molecular_Function_2025	5'-3' DNA Exonuclease Activity (GO:0035312)	2/8	6.598959e-02	5.878283e-01	0	0	5.831329e+00	1.585106e+01	EXO5;PLD3
GO_Molecular_Function_2025	5S rRNA Binding (GO:0008097)	2/8	6.598959e-02	5.878283e-01	0	0	5.831329e+00	1.585106e+01	MDM2;RPF2
GO_Molecular_Function_2025	Phospholipase Inhibitor Activity (GO:0004859)	2/8	6.598959e-02	5.878283e-01	0	0	5.831329e+00	1.585106e+01	PNKD;ANXA5
GO_Molecular_Function_2025	Lipid Phosphatase Activity (GO:0042577)	3/18	7.039402e-02	6.124485e-01	0	0	3.500370e+00	9.288747e+00	PLPP7;PLPP5;PLPP2
GO_Molecular_Function_2025	2-Oxoglutarate-Dependent Dioxygenase Activity (GO:0016706)	5/42	7.501316e-02	6.124485e-01	0	0	2.366745e+00	6.130087e+00	FTO;ALKBH3;KDM4B;KDM2A;KDM4C
GO_Molecular_Function_2025	Phosphatidylinositol-3-Phosphate Binding (GO:0032266)	5/42	7.501316e-02	6.124485e-01	0	0	2.366745e+00	6.130087e+00	HIP1;SNX27;PLEKHA5;LANCL2;PLA2G4A
GO_Molecular_Function_2025	miRNA Binding (GO:0035198)	4/30	7.661582e-02	6.124485e-01	0	0	2.693520e+00	6.919522e+00	FMR1;TUT4;ELAVL1;PUM2
GO_Molecular_Function_2025	Single-Stranded DNA Exodeoxyribonuclease Activity (GO:0008297)	2/9	8.187287e-02	6.124485e-01	0	0	4.998018e+00	1.250798e+01	EXO5;PLD3
GO_Molecular_Function_2025	JUN Kinase Binding (GO:0008432)	2/9	8.187287e-02	6.124485e-01	0	0	4.998018e+00	1.250798e+01	SPAG9;RNF13
GO_Molecular_Function_2025	RNA Polymerase II General Transcription Initiation Factor Binding (GO:0001091)	2/9	8.187287e-02	6.124485e-01	0	0	4.998018e+00	1.250798e+01	TBP;GTF2F1
GO_Molecular_Function_2025	Tat Protein Binding (GO:0030957)	2/9	8.187287e-02	6.124485e-01	0	0	4.998018e+00	1.250798e+01	DNAJA1;NPM1
GO_Molecular_Function_2025	cAMP-dependent Protein Kinase Inhibitor Activity (GO:0004862)	2/9	8.187287e-02	6.124485e-01	0	0	4.998018e+00	1.250798e+01	PKIB;PRKAR2B
GO_Molecular_Function_2025	Histone H3K36 Demethylase Activity (GO:0051864)	2/9	8.187287e-02	6.124485e-01	0	0	4.998018e+00	1.250798e+01	KDM4B;KDM4C
GO_Molecular_Function_2025	Lipase Inhibitor Activity (GO:0055102)	2/9	8.187287e-02	6.124485e-01	0	0	4.998018e+00	1.250798e+01	PNKD;ANXA5
GO_Molecular_Function_2025	Phosphatidylinositol-4,5-Bisphosphate Phosphatase Activity (GO:0106019)	2/9	8.187287e-02	6.124485e-01	0	0	4.998018e+00	1.250798e+01	PIP4P2;PTPMT1
GO_Molecular_Function_2025	Protein Serine/Threonine Kinase Activator Activity (GO:0043539)	7/70	8.389604e-02	6.124485e-01	0	0	1.946923e+00	4.824819e+00	MOB1A;CAB39L;RHEB;TAOK2;LONP1;CKS2;IRGM
GO_Molecular_Function_2025	Iron-Sulfur Cluster Binding (GO:0051536)	4/31	8.437385e-02	6.124485e-01	0	0	2.593622e+00	6.412725e+00	DPH1;EXO5;ACO2;SDHB
GO_Molecular_Function_2025	Kinesin Binding (GO:0019894)	4/31	8.437385e-02	6.124485e-01	0	0	2.593622e+00	6.412725e+00	SPAG9;PRC1;RAB29;TOR1B
GO_Molecular_Function_2025	ATP Binding (GO:0005524)	21/281	8.488852e-02	6.124485e-01	0	0	1.418937e+00	3.499691e+00	SRPK2;ABCA2;RTEL1;PXK;RRM1;ABCB6;HNRNPU;SMC4;CLPX;SEC14L2;ZAP70;ACTC1;MTHFD1L;LONP1;MYO18A;LANCL2;MTREX;ABCE1;CARS2;ABCF3;PDK2
GO_Molecular_Function_2025	Cyclin-Dependent Protein Serine/Threonine Kinase Regulator Activity (GO:0016538)	5/44	8.783381e-02	6.124485e-01	0	0	2.245136e+00	5.460864e+00	CCNA1;CDKN1B;CCNG2;INCA1;CKS2
GO_Molecular_Function_2025	Vitamin B6 Binding (GO:0070279)	3/20	9.089057e-02	6.124485e-01	0	0	3.088235e+00	7.405894e+00	SHMT1;SBDS;ACCS
GO_Molecular_Function_2025	Pyridoxal Phosphate Binding (GO:0030170)	3/20	9.089057e-02	6.124485e-01	0	0	3.088235e+00	7.405894e+00	SHMT1;SBDS;ACCS
GO_Molecular_Function_2025	Ubiquitin-Like Protein Ligase Binding (GO:0044389)	21/284	9.221062e-02	6.124485e-01	0	0	1.402526e+00	3.343174e+00	RNF31;BECN1;CDKN1B;CUL3;GLMN;LAPTM5;CUL1;CXCR4;UBE2G1;PTPN22;AUP1;TANK;DNAJA1;PSMA3;PRKAR2B;MDM2;FBXO7;IKBKE;BLZF1;JAK1;WRAP53
GO_Molecular_Function_2025	Protein Kinase Inhibitor Activity (GO:0004860)	6/58	9.271100e-02	6.124485e-01	0	0	2.021106e+00	4.806731e+00	CDKN1C;NPM1;CDKN1B;PTPRC;NCK1;DHDDS
GO_Molecular_Function_2025	Single-Stranded RNA Binding (GO:0003727)	5/45	9.464468e-02	6.124485e-01	0	0	2.188891e+00	5.160587e+00	U2AF2;FMR1;ZFR;LONP1;HNRNPU
GO_Molecular_Function_2025	Voltage-Gated Potassium Channel Activity Involved in Ventricular Cardiac Muscle Cell Action Potential Repolarization (GO:1902282)	2/10	9.877532e-02	6.124485e-01	0	0	4.373034e+00	1.012317e+01	KCNJ5;KCNE2
GO_Molecular_Function_2025	RNA Polymerase I Transcription Regulatory Region Sequence-Specific DNA Binding (GO:0001163)	2/10	9.877532e-02	6.124485e-01	0	0	4.373034e+00	1.012317e+01	TBP;PIH1D1
GO_Molecular_Function_2025	acyl-CoA Dehydrogenase Activity (GO:0003995)	2/10	9.877532e-02	6.124485e-01	0	0	4.373034e+00	1.012317e+01	GCDH;ACAD9
GO_Molecular_Function_2025	Clathrin Heavy Chain Binding (GO:0032050)	2/10	9.877532e-02	6.124485e-01	0	0	4.373034e+00	1.012317e+01	LMBRD1;CLTA
GO_Molecular_Function_2025	Cyclin-Dependent Protein Serine/Threonine Kinase Inhibitor Activity (GO:0004861)	2/10	9.877532e-02	6.124485e-01	0	0	4.373034e+00	1.012317e+01	CDKN1B;INCA1
GO_Molecular_Function_2025	Dipeptidase Activity (GO:0016805)	2/10	9.877532e-02	6.124485e-01	0	0	4.373034e+00	1.012317e+01	CPQ;NAALAD2
GO_Molecular_Function_2025	Dipeptidyl-Peptidase Activity (GO:0008239)	2/10	9.877532e-02	6.124485e-01	0	0	4.373034e+00	1.012317e+01	GLMN;NAALAD2
GO_Molecular_Function_2025	Oxidoreductase Activity, Acting on NAD(P)H, Heme Protein as Acceptor (GO:0016653)	2/10	9.877532e-02	6.124485e-01	0	0	4.373034e+00	1.012317e+01	NQO1;CYB5R3
GO_Molecular_Function_2025	Phosphatidylinositol Transfer Activity (GO:0008526)	2/10	9.877532e-02	6.124485e-01	0	0	4.373034e+00	1.012317e+01	OSBPL2;PITPNM2
GO_Molecular_Function_2025	Ribonuclease P Activity (GO:0004526)	2/10	9.877532e-02	6.124485e-01	0	0	4.373034e+00	1.012317e+01	PRORP;RPP14
GO_Molecular_Function_2025	3'-5'-RNA Exonuclease Activity (GO:0000175)	4/33	1.009802e-01	6.124485e-01	0	0	2.414496e+00	5.536031e+00	HELZ2;MYG1;PAN3;USB1
GO_Molecular_Function_2025	Protein Serine/Threonine Kinase Inhibitor Activity (GO:0030291)	5/46	1.017162e-01	6.124485e-01	0	0	2.135391e+00	4.880582e+00	PKIB;CDKN1B;PRKAR2B;INCA1;DHDDS
GO_Molecular_Function_2025	Telomerase RNA Binding (GO:0070034)	3/21	1.019617e-01	6.124485e-01	0	0	2.916512e+00	6.658858e+00	HNRNPU;HNRNPC;WRAP53
GO_Molecular_Function_2025	Protein Tyrosine/Serine/Threonine Phosphatase Activity (GO:0008138)	3/21	1.019617e-01	6.124485e-01	0	0	2.916512e+00	6.658858e+00	DUSP3;PTPMT1;PPM1F
GO_Molecular_Function_2025	Cysteine-Type Peptidase Activity (GO:0008234)	12/147	1.022255e-01	6.124485e-01	0	0	1.558834e+00	3.555036e+00	MINDY3;HINT1;CAPN7;CASP6;USP33;CTSZ;USP34;OTULIN;ATG4B;USP39;SENP3;TANK
GO_Molecular_Function_2025	Cysteine-Type Endopeptidase Activity (GO:0004197)	7/74	1.051704e-01	6.245643e-01	0	0	1.830300e+00	4.122154e+00	CAPN7;CASP6;USP33;CTSZ;USP34;ATG4B;CAPN15
GO_Molecular_Function_2025	Protein Phosphatase Inhibitor Activity (GO:0004864)	4/34	1.098054e-01	6.464194e-01	0	0	2.333889e+00	5.155669e+00	PPP1R14B;BOD1;PPP1R8;TPRN
GO_Molecular_Function_2025	Ephrin Receptor Binding (GO:0046875)	3/22	1.135368e-01	6.574812e-01	0	0	2.762865e+00	6.010968e+00	PTPN1;GRB2;NCK1
GO_Molecular_Function_2025	mRNA 3'-UTR Binding (GO:0003730)	9/105	1.155300e-01	6.574812e-01	0	0	1.642895e+00	3.545736e+00	HNRNPA3;CPSF1;FMR1;HNRNPU;RBMS1;HNRNPC;ELAVL1;RBMS2;PUM2
GO_Molecular_Function_2025	Sulfate Transmembrane Transporter Activity (GO:0015116)	2/11	1.165402e-01	6.574812e-01	0	0	3.886936e+00	8.355041e+00	UCP2;SLC26A4
